"id","timestamp","horario_de_pico","cpu_percent","memory_percent","memory_available","processos_ativos","disk_percent","disk_avl"
"c123720288cccef17e820c224085856f82307f89816a9aedea2fbd18ff064232",2025-09-29 13:32:49,0,15.9,82.1,,245,41.5,
"c123720288cccef17e820c224085856f82307f89816a9aedea2fbd18ff064232",2025-09-29 13:37:22,0,13.5,82.2,,245,41.5,
"c123720288cccef17e820c224085856f82307f89816a9aedea2fbd18ff064232",2025-09-29 13:39:38,0,,82.3,,245,41.5,
"c123720288cccef17e820c224085856f82307f89816a9aedea2fbd18ff064232",2025-09-29 13:41:56,0,7.4,82.4,,244,41.5,
"c123720288cccef17e820c224085856f82307f89816a9aedea2fbd18ff064232",2025-09-29 13:27:36,0,16,82.4,,244,41.5,
"c123720288cccef17e820c224085856f82307f89816a9aedea2fbd18ff064232",2025-09-29 13:29:53,0,6.2,82.4,,246,41.5,
"c123720288cccef17e820c224085856f82307f89816a9aedea2fbd18ff064232",2025-09-29 13:32:11,0,,82.2,,244,41.5,
"c123720288cccef17e820c224085856f82307f89816a9aedea2fbd18ff064232",2025-09-29 13:34:26,0,9.3,82.8,,243,41.5,
"c123720288cccef17e820c224085856f82307f89816a9aedea2fbd18ff064232",2025-09-29 13:36:40,0,14.6,85.2,,243,41.5,
"c123720288cccef17e820c224085856f82307f89816a9aedea2fbd18ff064232",2025-09-29 13:38:57,0,8.2,85.2,,243,41.5,
"c123720288cccef17e820c224085856f82307f89816a9aedea2fbd18ff064232",2025-09-29 13:41:12,0,2,89.1,,243,41.5,
"c123720288cccef17e820c224085856f82307f89816a9aedea2fbd18ff064232",2025-09-29 13:43:27,0,12.2,86.7,,242,41.5,
"c123720288cccef17e820c224085856f82307f89816a9aedea2fbd18ff064232",2025-09-29 13:29:05,0,2,87.1,,243,41.5,
"c123720288cccef17e820c224085856f82307f89816a9aedea2fbd18ff064232",2025-09-29 13:31:22,0,17.2,87.1,,243,41.5,
"c123720288cccef17e820c224085856f82307f89816a9aedea2fbd18ff064232",2025-09-29 13:33:37,0,7.3,87.2,,241,41.5,
"c123720288cccef17e820c224085856f82307f89816a9aedea2fbd18ff064232",2025-09-29 13:35:54,0,5.2,86.5,,240,41.5,
"c123720288cccef17e820c224085856f82307f89816a9aedea2fbd18ff064232",2025-09-29 13:38:11,0,17.5,86.8,,240,41.5,
"c123720288cccef17e820c224085856f82307f89816a9aedea2fbd18ff064232",2025-09-29 13:40:26,0,5.7,87.2,,239,41.5,
"c123720288cccef17e820c224085856f82307f89816a9aedea2fbd18ff064232",2025-09-29 13:42:43,0,,87.3,,240,41.5,
"c123720288cccef17e820c224085856f82307f89816a9aedea2fbd18ff064232",2025-09-29 13:44:59,0,5.6,87.5,,240,41.5,
"c123720288cccef17e820c224085856f82307f89816a9aedea2fbd18ff064232",2025-09-29 13:30:37,0,,87.6,,240,41.5,
"c123720288cccef17e820c224085856f82307f89816a9aedea2fbd18ff064232",2025-09-29 13:32:55,0,6.1,87.6,,240,41.5,
"c123720288cccef17e820c224085856f82307f89816a9aedea2fbd18ff064232",2025-09-29 13:35:11,0,7.8,87.6,,240,41.5,
"c123720288cccef17e820c224085856f82307f89816a9aedea2fbd18ff064232",2025-09-29 13:37:29,0,8.8,87.6,,240,41.5,
"c123720288cccef17e820c224085856f82307f89816a9aedea2fbd18ff064232",2025-09-29 13:39:45,0,3.8,87.6,,240,41.5,
"c123720288cccef17e820c224085856f82307f89816a9aedea2fbd18ff064232",2025-09-29 13:42:02,0,14.5,87.1,,240,41.5,
"c123720288cccef17e820c224085856f82307f89816a9aedea2fbd18ff064232",2025-09-29 13:44:20,0,,87.2,,240,41.5,
"c123720288cccef17e820c224085856f82307f89816a9aedea2fbd18ff064232",2025-09-29 13:46:37,0,7.3,87.9,,241,41.5,
"c123720288cccef17e820c224085856f82307f89816a9aedea2fbd18ff064232",2025-09-29 13:32:15,0,4.1,83.8,,243,41.5,
"c123720288cccef17e820c224085856f82307f89816a9aedea2fbd18ff064232",2025-09-29 13:34:30,0,10.2,83.9,,241,41.5,
"c123720288cccef17e820c224085856f82307f89816a9aedea2fbd18ff064232",2025-09-29 13:36:46,0,2,83.9,,241,41.5,
"c123720288cccef17e820c224085856f82307f89816a9aedea2fbd18ff064232",2025-09-29 13:39:03,0,4.3,83.9,,241,41.5,
"c123720288cccef17e820c224085856f82307f89816a9aedea2fbd18ff064232",2025-09-29 13:41:19,0,,83.9,,241,41.5,
"c123720288cccef17e820c224085856f82307f89816a9aedea2fbd18ff064232",2025-09-29 13:43:35,0,66.7,87.7,,246,41.5,
"c123720288cccef17e820c224085856f82307f89816a9aedea2fbd18ff064232",2025-09-29 13:45:55,0,39.6,86,,247,41.5,
"c123720288cccef17e820c224085856f82307f89816a9aedea2fbd18ff064232",2025-09-29 13:31:42,0,47.3,87.6,,246,41.5,
"c123720288cccef17e820c224085856f82307f89816a9aedea2fbd18ff064232",2025-09-29 13:34:08,0,,87.7,,246,41.5,
"c123720288cccef17e820c224085856f82307f89816a9aedea2fbd18ff064232",2025-09-29 13:36:25,0,7.4,87.9,,249,41.5,
"c123720288cccef17e820c224085856f82307f89816a9aedea2fbd18ff064232",2025-09-29 13:38:41,0,4,85.7,,249,41.5,
"c123720288cccef17e820c224085856f82307f89816a9aedea2fbd18ff064232",2025-09-29 13:40:59,0,7.3,85.6,,249,41.5,
"c123720288cccef17e820c224085856f82307f89816a9aedea2fbd18ff064232",2025-09-29 13:43:16,0,2,84.4,,248,41.5,
"c123720288cccef17e820c224085856f82307f89816a9aedea2fbd18ff064232",2025-09-29 13:45:33,0,3.9,84.1,,247,41.5,
"c123720288cccef17e820c224085856f82307f89816a9aedea2fbd18ff064232",2025-09-29 13:47:50,0,,84,,247,41.5,
"c123720288cccef17e820c224085856f82307f89816a9aedea2fbd18ff064232",2025-09-29 13:33:28,0,3.8,84.1,,244,41.5,
"c123720288cccef17e820c224085856f82307f89816a9aedea2fbd18ff064232",2025-09-29 13:35:45,0,2.2,84.1,,243,41.5,
"c123720288cccef17e820c224085856f82307f89816a9aedea2fbd18ff064232",2025-09-29 13:38:04,0,10,84.1,,243,41.5,
"c123720288cccef17e820c224085856f82307f89816a9aedea2fbd18ff064232",2025-09-29 13:40:21,0,12.3,84.1,,243,41.5,
"c123720288cccef17e820c224085856f82307f89816a9aedea2fbd18ff064232",2025-09-29 13:42:38,0,3.8,84.1,,243,41.5,
"c123720288cccef17e820c224085856f82307f89816a9aedea2fbd18ff064232",2025-09-29 13:44:56,0,,84.1,,243,41.5,
"c123720288cccef17e820c224085856f82307f89816a9aedea2fbd18ff064232",2025-09-29 13:47:13,0,3.8,84.2,,243,41.5,
"c123720288cccef17e820c224085856f82307f89816a9aedea2fbd18ff064232",2025-09-29 13:49:30,0,9.4,84.2,,243,41.5,
"c123720288cccef17e820c224085856f82307f89816a9aedea2fbd18ff064232",2025-09-29 13:35:08,0,7.3,84.4,,244,41.5,
"de1e21dac020fc777fc6653e7ef23531e0fd40d6946b2bee79b45ac9144c1854",2025-10-03 09:22:09,0,,51.3,,215,20.1,
"de1e21dac020fc777fc6653e7ef23531e0fd40d6946b2bee79b45ac9144c1854",2025-10-03 09:23:33,0,,50.1,,215,20.1,
"de1e21dac020fc777fc6653e7ef23531e0fd40d6946b2bee79b45ac9144c1854",2025-10-03 09:25:40,0,1.2,49.5,,214,20.1,
"de1e21dac020fc777fc6653e7ef23531e0fd40d6946b2bee79b45ac9144c1854",2025-10-03 09:27:33,0,1.1,49.5,,214,20.1,
"de1e21dac020fc777fc6653e7ef23531e0fd40d6946b2bee79b45ac9144c1854",2025-10-03 09:30:18,0,3.1,49.4,,214,20.1,
"de1e21dac020fc777fc6653e7ef23531e0fd40d6946b2bee79b45ac9144c1854",2025-10-03 09:32:06,0,1.9,49.4,,214,20.1,
"de1e21dac020fc777fc6653e7ef23531e0fd40d6946b2bee79b45ac9144c1854",2025-10-03 09:33:34,0,,49.3,,214,20.1,
"de1e21dac020fc777fc6653e7ef23531e0fd40d6946b2bee79b45ac9144c1854",2025-10-03 09:35:10,0,,49.3,,214,20.1,
"de1e21dac020fc777fc6653e7ef23531e0fd40d6946b2bee79b45ac9144c1854",2025-10-03 09:36:22,0,,48.6,,214,20.1,
"de1e21dac020fc777fc6653e7ef23531e0fd40d6946b2bee79b45ac9144c1854",2025-10-03 09:20:51,0,,47.6,,214,20.1,
"de1e21dac020fc777fc6653e7ef23531e0fd40d6946b2bee79b45ac9144c1854",2025-10-03 09:21:55,0,7.5,47.6,,214,20.1,
"de1e21dac020fc777fc6653e7ef23531e0fd40d6946b2bee79b45ac9144c1854",2025-10-03 09:32:54,0,1,47.8,,221,20.1,
"de1e21dac020fc777fc6653e7ef23531e0fd40d6946b2bee79b45ac9144c1854",2025-10-03 09:37:33,0,2.9,47.8,,221,20.1,
"de1e21dac020fc777fc6653e7ef23531e0fd40d6946b2bee79b45ac9144c1854",2025-10-03 09:23:55,0,1.9,47.9,,221,20.1,
"de1e21dac020fc777fc6653e7ef23531e0fd40d6946b2bee79b45ac9144c1854",2025-10-03 09:26:43,0,0.9,47.7,,220,20.1,
"de1e21dac020fc777fc6653e7ef23531e0fd40d6946b2bee79b45ac9144c1854",2025-10-03 09:29:20,0,1,47.6,,220,20.1,
"de1e21dac020fc777fc6653e7ef23531e0fd40d6946b2bee79b45ac9144c1854",2025-10-03 09:32:04,0,,47.6,,219,20.1,
"de1e21dac020fc777fc6653e7ef23531e0fd40d6946b2bee79b45ac9144c1854",2025-10-03 09:34:34,0,1.3,47.6,,219,20.1,
"de1e21dac020fc777fc6653e7ef23531e0fd40d6946b2bee79b45ac9144c1854",2025-10-03 09:37:02,0,2,47.4,,219,20.1,
"de1e21dac020fc777fc6653e7ef23531e0fd40d6946b2bee79b45ac9144c1854",2025-10-03 09:39:03,0,1,47.4,,218,20.1,
"de1e21dac020fc777fc6653e7ef23531e0fd40d6946b2bee79b45ac9144c1854",2025-10-03 09:23:47,0,1.1,47.3,,218,20.1,
"de1e21dac020fc777fc6653e7ef23531e0fd40d6946b2bee79b45ac9144c1854",2025-10-03 09:25:23,0,,47.3,,218,20.1,
"de1e21dac020fc777fc6653e7ef23531e0fd40d6946b2bee79b45ac9144c1854",2025-10-03 09:26:39,0,1,47.3,,218,20.1,
"de1e21dac020fc777fc6653e7ef23531e0fd40d6946b2bee79b45ac9144c1854",2025-10-03 09:27:46,0,,47.3,,218,20.1,
"de1e21dac020fc777fc6653e7ef23531e0fd40d6946b2bee79b45ac9144c1854",2025-10-03 09:29:01,0,1,47.2,,218,20.1,
"de1e21dac020fc777fc6653e7ef23531e0fd40d6946b2bee79b45ac9144c1854",2025-10-03 09:30:08,0,,47.2,,218,20.1,
"de1e21dac020fc777fc6653e7ef23531e0fd40d6946b2bee79b45ac9144c1854",2025-10-03 09:31:21,0,,47.2,,218,20.1,
"de1e21dac020fc777fc6653e7ef23531e0fd40d6946b2bee79b45ac9144c1854",2025-10-03 09:32:37,0,1.1,47.3,,218,20.1,
"de1e21dac020fc777fc6653e7ef23531e0fd40d6946b2bee79b45ac9144c1854",2025-10-03 09:33:51,0,,47.3,,218,20.1,
"de1e21dac020fc777fc6653e7ef23531e0fd40d6946b2bee79b45ac9144c1854",2025-10-03 09:35:12,0,,47.3,,218,20.1,
"de1e21dac020fc777fc6653e7ef23531e0fd40d6946b2bee79b45ac9144c1854",2025-10-03 09:36:38,0,,47.3,,218,20.1,
"de1e21dac020fc777fc6653e7ef23531e0fd40d6946b2bee79b45ac9144c1854",2025-10-03 09:38:56,0,1,47.4,,218,20.1,
"de1e21dac020fc777fc6653e7ef23531e0fd40d6946b2bee79b45ac9144c1854",2025-10-03 09:39:44,0,3.2,47.2,,218,20.1,
"de1e21dac020fc777fc6653e7ef23531e0fd40d6946b2bee79b45ac9144c1854",2025-10-03 09:41:11,0,4.3,47.2,,218,20.1,
"de1e21dac020fc777fc6653e7ef23531e0fd40d6946b2bee79b45ac9144c1854",2025-10-03 09:26:02,0,5.7,47.2,,218,20.1,
"de1e21dac020fc777fc6653e7ef23531e0fd40d6946b2bee79b45ac9144c1854",2025-10-03 09:27:32,0,16.7,47.4,,218,20.1,
"de1e21dac020fc777fc6653e7ef23531e0fd40d6946b2bee79b45ac9144c1854",2025-10-03 09:30:52,0,,47.3,,218,20.1,
"de1e21dac020fc777fc6653e7ef23531e0fd40d6946b2bee79b45ac9144c1854",2025-10-03 09:32:32,0,1.1,47.2,,218,20.1,
"de1e21dac020fc777fc6653e7ef23531e0fd40d6946b2bee79b45ac9144c1854",2025-10-03 09:34:16,0,1.1,47.2,,217,20.1,
"de1e21dac020fc777fc6653e7ef23531e0fd40d6946b2bee79b45ac9144c1854",2025-10-03 09:35:45,0,1,47.2,,217,20.1,
"de1e21dac020fc777fc6653e7ef23531e0fd40d6946b2bee79b45ac9144c1854",2025-10-03 09:37:09,0,,47.3,,217,20.1,
"de1e21dac020fc777fc6653e7ef23531e0fd40d6946b2bee79b45ac9144c1854",2025-10-03 09:38:44,0,2.9,47.3,,217,20.1,
"de1e21dac020fc777fc6653e7ef23531e0fd40d6946b2bee79b45ac9144c1854",2025-10-03 09:40:22,0,,47.3,,217,20.1,
"de1e21dac020fc777fc6653e7ef23531e0fd40d6946b2bee79b45ac9144c1854",2025-10-03 09:42:03,0,,47.3,,217,20.1,
"de1e21dac020fc777fc6653e7ef23531e0fd40d6946b2bee79b45ac9144c1854",2025-10-03 09:43:23,0,1,47.2,,217,20.1,
"de1e21dac020fc777fc6653e7ef23531e0fd40d6946b2bee79b45ac9144c1854",2025-10-03 09:28:06,0,2.9,47.2,,217,20.1,
"de1e21dac020fc777fc6653e7ef23531e0fd40d6946b2bee79b45ac9144c1854",2025-10-03 09:29:32,0,1.1,47.2,,217,20.1,
"de1e21dac020fc777fc6653e7ef23531e0fd40d6946b2bee79b45ac9144c1854",2025-10-03 09:30:53,0,,47.2,,217,20.1,
"de1e21dac020fc777fc6653e7ef23531e0fd40d6946b2bee79b45ac9144c1854",2025-10-03 09:32:07,0,,47.4,,217,20.1,
"de1e21dac020fc777fc6653e7ef23531e0fd40d6946b2bee79b45ac9144c1854",2025-10-03 09:33:52,0,,47.3,,215,20.1,
"05217533e3bec23673ef0c601123b98d948933efe771871fd3dda5c7cf24ba91",2025-10-02 22:39:17,0,19.4,56.5,,218,47.1,
"05217533e3bec23673ef0c601123b98d948933efe771871fd3dda5c7cf24ba91",2025-10-02 22:26:02,0,20,56.3,,218,47.1,
"05217533e3bec23673ef0c601123b98d948933efe771871fd3dda5c7cf24ba91",2025-10-02 22:28:08,0,9.5,56.3,,217,47.1,
"05217533e3bec23673ef0c601123b98d948933efe771871fd3dda5c7cf24ba91",2025-10-02 22:30:20,0,4.8,56.2,,221,47.1,
"05217533e3bec23673ef0c601123b98d948933efe771871fd3dda5c7cf24ba91",2025-10-02 22:32:23,0,29.7,56,,223,47.1,
"05217533e3bec23673ef0c601123b98d948933efe771871fd3dda5c7cf24ba91",2025-10-02 22:34:27,0,22.2,56.1,,223,47.1,
"05217533e3bec23673ef0c601123b98d948933efe771871fd3dda5c7cf24ba91",2025-10-02 22:36:59,0,100,57,,224,47.1,
"05217533e3bec23673ef0c601123b98d948933efe771871fd3dda5c7cf24ba91",2025-10-02 22:40:02,0,41.7,56.8,,223,47.1,
"05217533e3bec23673ef0c601123b98d948933efe771871fd3dda5c7cf24ba91",2025-10-02 22:42:07,0,32.6,56.9,,223,47.1,
"05217533e3bec23673ef0c601123b98d948933efe771871fd3dda5c7cf24ba91",2025-10-02 22:27:47,0,63.9,57.3,,220,47.1,
"05217533e3bec23673ef0c601123b98d948933efe771871fd3dda5c7cf24ba91",2025-10-02 22:29:52,0,25,55.9,,220,47.1,
"05217533e3bec23673ef0c601123b98d948933efe771871fd3dda5c7cf24ba91",2025-10-02 22:31:57,0,38.1,55.5,,218,47.1,
"05217533e3bec23673ef0c601123b98d948933efe771871fd3dda5c7cf24ba91",2025-10-02 22:34:03,0,61.1,56.3,,219,47.1,
"05217533e3bec23673ef0c601123b98d948933efe771871fd3dda5c7cf24ba91",2025-10-02 22:36:35,0,35.1,59.2,,223,47.1,
"05217533e3bec23673ef0c601123b98d948933efe771871fd3dda5c7cf24ba91",2025-10-02 22:38:57,0,79.1,58.9,,222,47.1,
"05217533e3bec23673ef0c601123b98d948933efe771871fd3dda5c7cf24ba91",2025-10-02 22:41:10,0,20,58,,220,47.1,
"05217533e3bec23673ef0c601123b98d948933efe771871fd3dda5c7cf24ba91",2025-10-02 22:43:15,0,5,58.6,,220,47.1,
"05217533e3bec23673ef0c601123b98d948933efe771871fd3dda5c7cf24ba91",2025-10-02 22:28:48,0,11.9,58.5,,220,47.1,
"05217533e3bec23673ef0c601123b98d948933efe771871fd3dda5c7cf24ba91",2025-10-02 22:31:00,0,40.9,59,,220,47.1,
"05217533e3bec23673ef0c601123b98d948933efe771871fd3dda5c7cf24ba91",2025-10-02 22:33:08,0,5.6,58.3,,221,47.1,
"05217533e3bec23673ef0c601123b98d948933efe771871fd3dda5c7cf24ba91",2025-10-02 22:35:14,0,47.4,59.2,,220,47.1,
"05217533e3bec23673ef0c601123b98d948933efe771871fd3dda5c7cf24ba91",2025-10-02 22:37:27,0,13.9,59.7,,220,47.1,
"05217533e3bec23673ef0c601123b98d948933efe771871fd3dda5c7cf24ba91",2025-10-02 22:39:30,0,25.6,59.5,,219,47.1,
"05217533e3bec23673ef0c601123b98d948933efe771871fd3dda5c7cf24ba91",2025-10-02 22:41:50,0,50,59.3,,219,47.1,
"05217533e3bec23673ef0c601123b98d948933efe771871fd3dda5c7cf24ba91",2025-10-02 22:45:00,0,28.6,59.4,,220,47.1,
"05217533e3bec23673ef0c601123b98d948933efe771871fd3dda5c7cf24ba91",2025-10-02 22:30:25,0,33.3,63,,222,47.1,
"05217533e3bec23673ef0c601123b98d948933efe771871fd3dda5c7cf24ba91",2025-10-02 22:32:29,0,27.8,61.5,,222,47.1,
"05217533e3bec23673ef0c601123b98d948933efe771871fd3dda5c7cf24ba91",2025-10-02 22:34:32,0,30.6,60.9,,221,47.1,
"05217533e3bec23673ef0c601123b98d948933efe771871fd3dda5c7cf24ba91",2025-10-02 22:36:38,0,23.8,62.6,,223,47.1,
"05217533e3bec23673ef0c601123b98d948933efe771871fd3dda5c7cf24ba91",2025-10-02 22:38:43,0,75,62.7,,222,47.1,
"05217533e3bec23673ef0c601123b98d948933efe771871fd3dda5c7cf24ba91",2025-10-02 22:41:06,0,78.4,64,,223,47.1,
"05217533e3bec23673ef0c601123b98d948933efe771871fd3dda5c7cf24ba91",2025-10-02 22:43:28,0,86.1,65.2,,225,47.1,
"05217533e3bec23673ef0c601123b98d948933efe771871fd3dda5c7cf24ba91",2025-10-02 22:45:40,0,81.4,68.7,,242,47.1,
"05217533e3bec23673ef0c601123b98d948933efe771871fd3dda5c7cf24ba91",2025-10-02 22:31:19,0,100,66.5,,233,47.1,
"05217533e3bec23673ef0c601123b98d948933efe771871fd3dda5c7cf24ba91",2025-10-02 22:34:13,0,100,69.7,,227,47.1,
"05217533e3bec23673ef0c601123b98d948933efe771871fd3dda5c7cf24ba91",2025-10-02 22:39:05,0,100,75.1,,229,47.1,
"05217533e3bec23673ef0c601123b98d948933efe771871fd3dda5c7cf24ba91",2025-10-02 22:41:58,0,91.7,75.3,,235,47.1,
"05217533e3bec23673ef0c601123b98d948933efe771871fd3dda5c7cf24ba91",2025-10-02 22:44:37,0,41.9,75.6,,234,47.1,
"05217533e3bec23673ef0c601123b98d948933efe771871fd3dda5c7cf24ba91",2025-10-02 22:46:45,0,55.6,76.3,,237,47.1,
"05217533e3bec23673ef0c601123b98d948933efe771871fd3dda5c7cf24ba91",2025-10-02 22:32:19,0,86.1,76.2,,239,47.1,
"05217533e3bec23673ef0c601123b98d948933efe771871fd3dda5c7cf24ba91",2025-10-02 22:34:28,0,83.3,75.3,,236,47.1,
"05217533e3bec23673ef0c601123b98d948933efe771871fd3dda5c7cf24ba91",2025-10-02 22:36:38,0,61.1,74.9,,234,47.1,
"05217533e3bec23673ef0c601123b98d948933efe771871fd3dda5c7cf24ba91",2025-10-02 22:39:37,0,91.9,79.8,,234,47.1,
"05217533e3bec23673ef0c601123b98d948933efe771871fd3dda5c7cf24ba91",2025-10-02 22:41:56,0,100,81.6,,234,47.1,
"05217533e3bec23673ef0c601123b98d948933efe771871fd3dda5c7cf24ba91",2025-10-02 22:44:26,0,88.9,83.5,,232,47.1,
"05217533e3bec23673ef0c601123b98d948933efe771871fd3dda5c7cf24ba91",2025-10-02 22:48:12,0,100,82.5,,230,47.1,
"05217533e3bec23673ef0c601123b98d948933efe771871fd3dda5c7cf24ba91",2025-10-02 22:34:09,0,83.3,82.9,,228,47.1,
