"id","timestamp","horario_de_pico","cpu_percent","memory_percent","memory_available","processos_ativos","disk_percent","disk_avl"
"05217533e3bec23673ef0c601123b98d948933efe771871fd3dda5c7cf24ba91",2025-10-02 22:40:10,0,100,83.2,,227,47.1,
"05217533e3bec23673ef0c601123b98d948933efe771871fd3dda5c7cf24ba91",2025-10-02 22:43:17,0,88.9,83.7,,227,47.1,
"05217533e3bec23673ef0c601123b98d948933efe771871fd3dda5c7cf24ba91",2025-10-02 22:45:33,0,83.3,83.9,,227,47.1,
"07f9e2139e5ff418e05d96e1bb4ca90891a126298577ee3132ede89922e95972",2025-09-30 14:05:22,0,0.8,66,,634,3.3,
"07f9e2139e5ff418e05d96e1bb4ca90891a126298577ee3132ede89922e95972",2025-09-30 14:09:43,0,1.7,65.6,,631,3.3,
"07f9e2139e5ff418e05d96e1bb4ca90891a126298577ee3132ede89922e95972",2025-09-30 14:11:49,0,7.3,65.6,,631,3.3,
"07f9e2139e5ff418e05d96e1bb4ca90891a126298577ee3132ede89922e95972",2025-09-30 14:13:56,0,1.7,64.6,,629,3.3,
"07f9e2139e5ff418e05d96e1bb4ca90891a126298577ee3132ede89922e95972",2025-09-30 14:16:01,0,1.7,64.4,,628,3.3,
"07f9e2139e5ff418e05d96e1bb4ca90891a126298577ee3132ede89922e95972",2025-09-30 14:18:10,0,3.3,64.4,,628,3.3,
"07f9e2139e5ff418e05d96e1bb4ca90891a126298577ee3132ede89922e95972",2025-09-30 14:20:17,0,6.8,64.8,,628,3.3,
"07f9e2139e5ff418e05d96e1bb4ca90891a126298577ee3132ede89922e95972",2025-09-30 14:05:44,0,1.7,64.3,,627,3.3,
"07f9e2139e5ff418e05d96e1bb4ca90891a126298577ee3132ede89922e95972",2025-09-30 14:07:54,0,3.1,64.3,,627,3.3,
"07f9e2139e5ff418e05d96e1bb4ca90891a126298577ee3132ede89922e95972",2025-09-30 14:10:07,0,2.4,64.2,,628,3.3,
"07f9e2139e5ff418e05d96e1bb4ca90891a126298577ee3132ede89922e95972",2025-09-30 14:12:19,0,,64.3,,628,3.3,
"07f9e2139e5ff418e05d96e1bb4ca90891a126298577ee3132ede89922e95972",2025-09-30 14:14:27,0,1.7,64.5,,628,3.3,
"07f9e2139e5ff418e05d96e1bb4ca90891a126298577ee3132ede89922e95972",2025-09-30 14:16:38,0,1.6,64.4,,628,3.3,
"07f9e2139e5ff418e05d96e1bb4ca90891a126298577ee3132ede89922e95972",2025-09-30 14:18:46,0,1.6,64.4,,627,3.3,
"07f9e2139e5ff418e05d96e1bb4ca90891a126298577ee3132ede89922e95972",2025-09-30 14:20:53,0,,64.4,,628,3.3,
"07f9e2139e5ff418e05d96e1bb4ca90891a126298577ee3132ede89922e95972",2025-09-30 14:22:59,0,1.6,64.4,,627,3.3,
"07f9e2139e5ff418e05d96e1bb4ca90891a126298577ee3132ede89922e95972",2025-09-30 14:08:30,0,1.6,64.5,,627,3.3,
"07f9e2139e5ff418e05d96e1bb4ca90891a126298577ee3132ede89922e95972",2025-09-30 14:10:37,0,4.8,64.4,,627,3.3,
"07f9e2139e5ff418e05d96e1bb4ca90891a126298577ee3132ede89922e95972",2025-09-30 14:12:48,0,1.6,64.4,,627,3.3,
"07f9e2139e5ff418e05d96e1bb4ca90891a126298577ee3132ede89922e95972",2025-09-30 14:15:00,0,,64.6,,626,3.3,
"07f9e2139e5ff418e05d96e1bb4ca90891a126298577ee3132ede89922e95972",2025-09-30 14:17:08,0,5.7,64.7,,626,3.3,
"07f9e2139e5ff418e05d96e1bb4ca90891a126298577ee3132ede89922e95972",2025-09-30 14:19:19,0,2.4,64.7,,626,3.3,
"07f9e2139e5ff418e05d96e1bb4ca90891a126298577ee3132ede89922e95972",2025-09-30 14:21:31,0,,64.6,,626,3.3,
"07f9e2139e5ff418e05d96e1bb4ca90891a126298577ee3132ede89922e95972",2025-09-30 14:23:40,0,2.4,64.6,,626,3.3,
"07f9e2139e5ff418e05d96e1bb4ca90891a126298577ee3132ede89922e95972",2025-09-30 14:09:11,0,0.8,64.8,,627,3.3,
"07f9e2139e5ff418e05d96e1bb4ca90891a126298577ee3132ede89922e95972",2025-09-30 14:11:20,0,3.2,64.8,,627,3.3,
"07f9e2139e5ff418e05d96e1bb4ca90891a126298577ee3132ede89922e95972",2025-09-30 14:13:31,0,,64.8,,627,3.3,
"07f9e2139e5ff418e05d96e1bb4ca90891a126298577ee3132ede89922e95972",2025-09-30 14:15:41,0,1.6,64.8,,627,3.3,
"07f9e2139e5ff418e05d96e1bb4ca90891a126298577ee3132ede89922e95972",2025-09-30 14:17:48,0,2.4,65,,626,3.3,
"07f9e2139e5ff418e05d96e1bb4ca90891a126298577ee3132ede89922e95972",2025-09-30 14:19:56,0,3.2,64.7,,625,3.3,
"07f9e2139e5ff418e05d96e1bb4ca90891a126298577ee3132ede89922e95972",2025-09-30 14:22:03,0,0.8,64.7,,625,3.3,
"07f9e2139e5ff418e05d96e1bb4ca90891a126298577ee3132ede89922e95972",2025-09-30 14:24:14,0,1.6,64.6,,625,3.3,
"07f9e2139e5ff418e05d96e1bb4ca90891a126298577ee3132ede89922e95972",2025-09-30 14:09:40,0,2.5,64.7,,625,3.3,
"07f9e2139e5ff418e05d96e1bb4ca90891a126298577ee3132ede89922e95972",2025-09-30 14:11:47,0,2.5,64.7,,626,3.3,
"07f9e2139e5ff418e05d96e1bb4ca90891a126298577ee3132ede89922e95972",2025-09-30 14:13:55,0,4.2,64.7,,626,3.3,
"07f9e2139e5ff418e05d96e1bb4ca90891a126298577ee3132ede89922e95972",2025-09-30 14:16:05,0,2.5,64.7,,626,3.3,
"07f9e2139e5ff418e05d96e1bb4ca90891a126298577ee3132ede89922e95972",2025-09-30 14:18:14,0,2.5,64.6,,625,3.3,
"07f9e2139e5ff418e05d96e1bb4ca90891a126298577ee3132ede89922e95972",2025-09-30 14:20:22,0,5.7,64.5,,625,3.3,
"07f9e2139e5ff418e05d96e1bb4ca90891a126298577ee3132ede89922e95972",2025-09-30 14:22:30,0,4.8,66.4,,626,3.3,
"07f9e2139e5ff418e05d96e1bb4ca90891a126298577ee3132ede89922e95972",2025-09-30 14:24:36,0,49.2,68.5,,637,3.3,
"07f9e2139e5ff418e05d96e1bb4ca90891a126298577ee3132ede89922e95972",2025-09-30 14:11:15,0,15.6,68.9,,640,3.3,
"07f9e2139e5ff418e05d96e1bb4ca90891a126298577ee3132ede89922e95972",2025-09-30 14:13:37,0,0.8,67.8,,640,3.3,
"07f9e2139e5ff418e05d96e1bb4ca90891a126298577ee3132ede89922e95972",2025-09-30 14:15:46,0,8.9,68.2,,639,3.3,
"07f9e2139e5ff418e05d96e1bb4ca90891a126298577ee3132ede89922e95972",2025-09-30 14:17:58,0,3.1,67.4,,633,3.3,
"07f9e2139e5ff418e05d96e1bb4ca90891a126298577ee3132ede89922e95972",2025-09-30 14:20:07,0,8.3,68.7,,630,3.3,
"07f9e2139e5ff418e05d96e1bb4ca90891a126298577ee3132ede89922e95972",2025-09-30 14:22:18,0,4,68.2,,629,3.3,
"07f9e2139e5ff418e05d96e1bb4ca90891a126298577ee3132ede89922e95972",2025-09-30 14:24:26,0,0.9,67.8,,628,3.3,
"07f9e2139e5ff418e05d96e1bb4ca90891a126298577ee3132ede89922e95972",2025-09-30 14:26:34,0,17.4,66.8,,627,3.3,
"07f9e2139e5ff418e05d96e1bb4ca90891a126298577ee3132ede89922e95972",2025-09-30 14:28:46,0,0.8,68.9,,628,3.3,
"04cee15c4772223b092a1b32770e8e41da81114d74a0dde4a2e0f68196dcc6e4",2025-10-02 19:44:01,0,,61.1,,184,87.2,
"04cee15c4772223b092a1b32770e8e41da81114d74a0dde4a2e0f68196dcc6e4",2025-10-02 19:48:33,0,,61,,185,87.2,
"04cee15c4772223b092a1b32770e8e41da81114d74a0dde4a2e0f68196dcc6e4",2025-10-02 19:34:26,0,,60.5,,185,87.2,
"04cee15c4772223b092a1b32770e8e41da81114d74a0dde4a2e0f68196dcc6e4",2025-10-02 19:37:07,0,28.6,60.7,,185,87.2,
"04cee15c4772223b092a1b32770e8e41da81114d74a0dde4a2e0f68196dcc6e4",2025-10-02 19:39:12,0,,60.8,,184,87.2,
"04cee15c4772223b092a1b32770e8e41da81114d74a0dde4a2e0f68196dcc6e4",2025-10-02 19:41:49,0,96.6,58.8,,184,87.2,
"04cee15c4772223b092a1b32770e8e41da81114d74a0dde4a2e0f68196dcc6e4",2025-10-02 19:33:37,0,88.6,61,,184,87.2,
"04cee15c4772223b092a1b32770e8e41da81114d74a0dde4a2e0f68196dcc6e4",2025-10-02 19:43:27,0,58.3,58,,182,87.2,
"04cee15c4772223b092a1b32770e8e41da81114d74a0dde4a2e0f68196dcc6e4",2025-10-02 19:45:51,0,33.3,57.8,,183,87.2,
"04cee15c4772223b092a1b32770e8e41da81114d74a0dde4a2e0f68196dcc6e4",2025-10-02 19:48:13,0,58.6,57.1,,182,87.2,
"04cee15c4772223b092a1b32770e8e41da81114d74a0dde4a2e0f68196dcc6e4",2025-10-02 19:34:59,0,39.3,57.2,,182,87.2,
"04cee15c4772223b092a1b32770e8e41da81114d74a0dde4a2e0f68196dcc6e4",2025-10-02 19:37:25,0,35.7,57.4,,182,87.2,
"04cee15c4772223b092a1b32770e8e41da81114d74a0dde4a2e0f68196dcc6e4",2025-10-02 19:39:40,0,7.1,58.4,,182,87.2,
"04cee15c4772223b092a1b32770e8e41da81114d74a0dde4a2e0f68196dcc6e4",2025-10-02 19:41:51,0,20.8,59.3,,182,87.2,
"04cee15c4772223b092a1b32770e8e41da81114d74a0dde4a2e0f68196dcc6e4",2025-10-02 19:44:13,0,50,57.2,,182,87.2,
"04cee15c4772223b092a1b32770e8e41da81114d74a0dde4a2e0f68196dcc6e4",2025-10-02 19:46:44,0,24,57.6,,182,87.2,
"04cee15c4772223b092a1b32770e8e41da81114d74a0dde4a2e0f68196dcc6e4",2025-10-02 19:49:13,0,14.3,57.5,,181,87.2,
"04cee15c4772223b092a1b32770e8e41da81114d74a0dde4a2e0f68196dcc6e4",2025-10-02 19:35:05,0,89.3,58.1,,187,87.2,
"04cee15c4772223b092a1b32770e8e41da81114d74a0dde4a2e0f68196dcc6e4",2025-10-02 19:38:04,0,58.6,57.6,,184,87.2,
"04cee15c4772223b092a1b32770e8e41da81114d74a0dde4a2e0f68196dcc6e4",2025-10-02 19:40:29,0,41.7,58.3,,184,87.2,
"04cee15c4772223b092a1b32770e8e41da81114d74a0dde4a2e0f68196dcc6e4",2025-10-02 19:42:50,0,64.3,57.2,,183,87.2,
"04cee15c4772223b092a1b32770e8e41da81114d74a0dde4a2e0f68196dcc6e4",2025-10-02 19:45:03,0,53.6,57.2,,184,87.2,
"04cee15c4772223b092a1b32770e8e41da81114d74a0dde4a2e0f68196dcc6e4",2025-10-02 19:47:33,0,32.1,57.2,,184,87.2,
"04cee15c4772223b092a1b32770e8e41da81114d74a0dde4a2e0f68196dcc6e4",2025-10-02 19:49:47,0,4.2,57.4,,185,87.2,
"04cee15c4772223b092a1b32770e8e41da81114d74a0dde4a2e0f68196dcc6e4",2025-10-02 19:52:08,0,57.1,61.4,,186,87.2,
"04cee15c4772223b092a1b32770e8e41da81114d74a0dde4a2e0f68196dcc6e4",2025-10-02 19:37:51,0,60,66,,186,87.2,
"04cee15c4772223b092a1b32770e8e41da81114d74a0dde4a2e0f68196dcc6e4",2025-10-02 19:41:02,0,96.6,62.7,,185,87.2,
"04cee15c4772223b092a1b32770e8e41da81114d74a0dde4a2e0f68196dcc6e4",2025-10-02 19:44:58,0,50,63,,185,87.2,
"04cee15c4772223b092a1b32770e8e41da81114d74a0dde4a2e0f68196dcc6e4",2025-10-02 19:47:13,0,54.2,62.6,,185,87.2,
"04cee15c4772223b092a1b32770e8e41da81114d74a0dde4a2e0f68196dcc6e4",2025-10-02 19:49:37,0,,62.6,,185,87.2,
"04cee15c4772223b092a1b32770e8e41da81114d74a0dde4a2e0f68196dcc6e4",2025-10-02 19:52:04,0,,62.8,,185,87.2,
"04cee15c4772223b092a1b32770e8e41da81114d74a0dde4a2e0f68196dcc6e4",2025-10-02 19:37:50,0,,62.8,,185,87.2,
"04cee15c4772223b092a1b32770e8e41da81114d74a0dde4a2e0f68196dcc6e4",2025-10-02 19:40:18,0,,62.6,,185,87.2,
"04cee15c4772223b092a1b32770e8e41da81114d74a0dde4a2e0f68196dcc6e4",2025-10-02 19:42:45,0,29.6,62.8,,184,87.2,
"04cee15c4772223b092a1b32770e8e41da81114d74a0dde4a2e0f68196dcc6e4",2025-10-02 19:44:57,0,7.1,63.2,,184,87.2,
"04cee15c4772223b092a1b32770e8e41da81114d74a0dde4a2e0f68196dcc6e4",2025-10-02 19:48:13,0,85.7,63.6,,184,87.2,
"04cee15c4772223b092a1b32770e8e41da81114d74a0dde4a2e0f68196dcc6e4",2025-10-02 19:51:04,0,,63.2,,184,87.2,
"04cee15c4772223b092a1b32770e8e41da81114d74a0dde4a2e0f68196dcc6e4",2025-10-02 19:53:41,0,53.6,63.7,,184,87.2,
"04cee15c4772223b092a1b32770e8e41da81114d74a0dde4a2e0f68196dcc6e4",2025-10-02 19:39:16,0,8.7,62.6,,184,87.2,
"04cee15c4772223b092a1b32770e8e41da81114d74a0dde4a2e0f68196dcc6e4",2025-10-02 19:42:10,0,64.3,62.6,,184,87.2,
"04cee15c4772223b092a1b32770e8e41da81114d74a0dde4a2e0f68196dcc6e4",2025-10-02 19:46:24,0,16.7,64,,184,87.2,
"04cee15c4772223b092a1b32770e8e41da81114d74a0dde4a2e0f68196dcc6e4",2025-10-02 19:48:46,0,,63.6,,183,87.2,
"04cee15c4772223b092a1b32770e8e41da81114d74a0dde4a2e0f68196dcc6e4",2025-10-02 19:51:14,0,7.7,63.8,,183,87.2,
"04cee15c4772223b092a1b32770e8e41da81114d74a0dde4a2e0f68196dcc6e4",2025-10-02 19:54:10,0,8.3,63.4,,183,87.2,
"04cee15c4772223b092a1b32770e8e41da81114d74a0dde4a2e0f68196dcc6e4",2025-10-02 19:40:03,0,,65.2,,183,87.2,
"04cee15c4772223b092a1b32770e8e41da81114d74a0dde4a2e0f68196dcc6e4",2025-10-02 19:42:32,0,3.8,64.9,,183,87.2,
"04cee15c4772223b092a1b32770e8e41da81114d74a0dde4a2e0f68196dcc6e4",2025-10-02 19:45:00,0,45.8,66.1,,184,87.2,
"04cee15c4772223b092a1b32770e8e41da81114d74a0dde4a2e0f68196dcc6e4",2025-10-02 19:47:14,0,61.5,67.9,,189,87.2,
"04cee15c4772223b092a1b32770e8e41da81114d74a0dde4a2e0f68196dcc6e4",2025-10-02 19:49:55,0,24,67.1,,189,87.2,
"04cee15c4772223b092a1b32770e8e41da81114d74a0dde4a2e0f68196dcc6e4",2025-10-02 19:52:06,0,71.4,67.3,,189,87.2,
"b0593609e37d574b9805dc6b5f3b0b1b36ecb430da78ef504cf5244a74a927c8",2025-10-03 09:34:11,0,5.4,91,,212,76.6,
"b0593609e37d574b9805dc6b5f3b0b1b36ecb430da78ef504cf5244a74a927c8",2025-10-03 09:30:16,0,11.1,92.3,,215,76.6,
"b0593609e37d574b9805dc6b5f3b0b1b36ecb430da78ef504cf5244a74a927c8",2025-10-03 09:34:12,0,25.5,92.8,,215,76.6,
"b0593609e37d574b9805dc6b5f3b0b1b36ecb430da78ef504cf5244a74a927c8",2025-10-03 09:37:54,0,11.3,93.6,,215,76.6,
"b0593609e37d574b9805dc6b5f3b0b1b36ecb430da78ef504cf5244a74a927c8",2025-10-03 09:42:13,0,26,90.9,,215,76.6,
"b0593609e37d574b9805dc6b5f3b0b1b36ecb430da78ef504cf5244a74a927c8",2025-10-03 09:30:29,0,10.7,90.6,,215,76.6,
"b0593609e37d574b9805dc6b5f3b0b1b36ecb430da78ef504cf5244a74a927c8",2025-10-03 09:36:33,0,8.3,92.2,,214,76.6,
"b0593609e37d574b9805dc6b5f3b0b1b36ecb430da78ef504cf5244a74a927c8",2025-10-03 09:29:21,0,99.2,94,,215,76.6,
"b0593609e37d574b9805dc6b5f3b0b1b36ecb430da78ef504cf5244a74a927c8",2025-10-03 09:39:17,0,50,92.9,,219,76.6,
"b0593609e37d574b9805dc6b5f3b0b1b36ecb430da78ef504cf5244a74a927c8",2025-10-03 09:32:08,0,3.8,92.4,,218,76.6,
"b0593609e37d574b9805dc6b5f3b0b1b36ecb430da78ef504cf5244a74a927c8",2025-10-03 09:37:44,0,14.9,92.6,,217,76.6,
"b0593609e37d574b9805dc6b5f3b0b1b36ecb430da78ef504cf5244a74a927c8",2025-10-03 09:43:34,0,3.8,92.3,,215,76.6,
"b0593609e37d574b9805dc6b5f3b0b1b36ecb430da78ef504cf5244a74a927c8",2025-10-03 09:33:23,0,34.6,94.6,,215,76.6,
"b0593609e37d574b9805dc6b5f3b0b1b36ecb430da78ef504cf5244a74a927c8",2025-10-03 09:38:48,0,26.9,91.6,,219,76.6,
"b0593609e37d574b9805dc6b5f3b0b1b36ecb430da78ef504cf5244a74a927c8",2025-10-03 09:43:22,0,28,89.9,,219,76.6,
"b0593609e37d574b9805dc6b5f3b0b1b36ecb430da78ef504cf5244a74a927c8",2025-10-03 09:32:09,0,73.8,92.5,,218,76.6,
"b0593609e37d574b9805dc6b5f3b0b1b36ecb430da78ef504cf5244a74a927c8",2025-10-03 09:41:00,0,8.8,88.4,,219,76.6,
"b0593609e37d574b9805dc6b5f3b0b1b36ecb430da78ef504cf5244a74a927c8",2025-10-03 09:30:53,0,,89.2,,219,76.6,
"b0593609e37d574b9805dc6b5f3b0b1b36ecb430da78ef504cf5244a74a927c8",2025-10-03 09:37:16,0,,88.3,,218,76.6,
"b0593609e37d574b9805dc6b5f3b0b1b36ecb430da78ef504cf5244a74a927c8",2025-10-03 09:43:38,0,20.8,90.1,,219,76.6,
"b0593609e37d574b9805dc6b5f3b0b1b36ecb430da78ef504cf5244a74a927c8",2025-10-03 09:32:46,0,75.5,91.6,,216,76.6,
"b0593609e37d574b9805dc6b5f3b0b1b36ecb430da78ef504cf5244a74a927c8",2025-10-03 09:39:05,0,12.2,90.5,,217,76.6,
"b0593609e37d574b9805dc6b5f3b0b1b36ecb430da78ef504cf5244a74a927c8",2025-10-03 09:44:13,0,3.5,90.4,,216,76.6,
"b0593609e37d574b9805dc6b5f3b0b1b36ecb430da78ef504cf5244a74a927c8",2025-10-03 09:32:52,0,2,90.3,,216,76.6,
"b0593609e37d574b9805dc6b5f3b0b1b36ecb430da78ef504cf5244a74a927c8",2025-10-03 09:38:52,0,,90.1,,216,76.6,
"b0593609e37d574b9805dc6b5f3b0b1b36ecb430da78ef504cf5244a74a927c8",2025-10-03 09:43:53,0,100,92.2,,240,76.6,
"b0593609e37d574b9805dc6b5f3b0b1b36ecb430da78ef504cf5244a74a927c8",2025-10-03 09:35:11,0,6.2,89,,218,76.6,
"b0593609e37d574b9805dc6b5f3b0b1b36ecb430da78ef504cf5244a74a927c8",2025-10-03 09:38:06,0,11.8,90.1,,218,76.6,
"b0593609e37d574b9805dc6b5f3b0b1b36ecb430da78ef504cf5244a74a927c8",2025-10-03 09:41:10,0,7.1,90.3,,218,76.6,
"b0593609e37d574b9805dc6b5f3b0b1b36ecb430da78ef504cf5244a74a927c8",2025-10-03 09:44:03,0,1.9,89.7,,218,76.6,
"b0593609e37d574b9805dc6b5f3b0b1b36ecb430da78ef504cf5244a74a927c8",2025-10-03 09:31:24,0,8,90.4,,218,76.6,
"b0593609e37d574b9805dc6b5f3b0b1b36ecb430da78ef504cf5244a74a927c8",2025-10-03 09:34:37,0,6.1,91.5,,218,76.6,
"b0593609e37d574b9805dc6b5f3b0b1b36ecb430da78ef504cf5244a74a927c8",2025-10-03 09:48:48,0,100,91.3,,223,76.6,
"b0593609e37d574b9805dc6b5f3b0b1b36ecb430da78ef504cf5244a74a927c8",2025-10-03 09:43:05,0,56,91.1,,227,76.6,
"b0593609e37d574b9805dc6b5f3b0b1b36ecb430da78ef504cf5244a74a927c8",2025-10-03 09:48:03,0,48.2,93.3,,222,76.6,
"b0593609e37d574b9805dc6b5f3b0b1b36ecb430da78ef504cf5244a74a927c8",2025-10-03 09:50:55,0,40.4,89.6,,230,76.6,
"b0593609e37d574b9805dc6b5f3b0b1b36ecb430da78ef504cf5244a74a927c8",2025-10-03 09:37:14,0,56.9,90.5,,228,76.6,
"b0593609e37d574b9805dc6b5f3b0b1b36ecb430da78ef504cf5244a74a927c8",2025-10-03 09:41:23,0,38,91.9,,225,76.6,
"b0593609e37d574b9805dc6b5f3b0b1b36ecb430da78ef504cf5244a74a927c8",2025-10-03 09:44:21,0,60.3,89.1,,224,76.6,
"b0593609e37d574b9805dc6b5f3b0b1b36ecb430da78ef504cf5244a74a927c8",2025-10-03 09:47:27,0,51,89.4,,223,76.6,
"b0593609e37d574b9805dc6b5f3b0b1b36ecb430da78ef504cf5244a74a927c8",2025-10-03 09:51:15,0,10.6,88.2,,219,76.6,
"b0593609e37d574b9805dc6b5f3b0b1b36ecb430da78ef504cf5244a74a927c8",2025-10-03 09:38:20,0,7.5,89.4,,217,76.6,
"b0593609e37d574b9805dc6b5f3b0b1b36ecb430da78ef504cf5244a74a927c8",2025-10-03 09:41:39,0,15.1,91.3,,225,76.6,
"b0593609e37d574b9805dc6b5f3b0b1b36ecb430da78ef504cf5244a74a927c8",2025-10-03 09:44:52,0,15.1,90.3,,226,76.6,
"b0593609e37d574b9805dc6b5f3b0b1b36ecb430da78ef504cf5244a74a927c8",2025-10-03 09:49:07,0,,89.2,,226,76.6,
"b0593609e37d574b9805dc6b5f3b0b1b36ecb430da78ef504cf5244a74a927c8",2025-10-03 09:52:22,0,18.9,91.1,,225,76.6,
"b0593609e37d574b9805dc6b5f3b0b1b36ecb430da78ef504cf5244a74a927c8",2025-10-03 09:38:59,0,5.9,91.4,,225,76.6,
"b0593609e37d574b9805dc6b5f3b0b1b36ecb430da78ef504cf5244a74a927c8",2025-10-03 09:42:02,0,16.4,92.2,,225,76.6,
"b0593609e37d574b9805dc6b5f3b0b1b36ecb430da78ef504cf5244a74a927c8",2025-10-03 09:45:26,0,7.8,93,,225,76.6,
"b0593609e37d574b9805dc6b5f3b0b1b36ecb430da78ef504cf5244a74a927c8",2025-10-03 09:49:34,0,7,92.5,,223,76.6,
